#Chr	start	end	TargetID	S00382	S00294	S007PQ	S003Q3	S001C2	S001KN	S003JH	S005N1	S0031G	S005VM	S007F9	S002MF	S002FT	S004M7	S000GZ	S007CF	S001GV	S004N5	S0064Z	S002WW	S003R1	S007DD	S001NH	S007VE	S00630	S002XU	S0032E	S005WK	S0012M	S003P5	S002EV	S001T5	S0041C	S007G7	S0026A	S0021K	S003AZ	S006XE	S0010Q	S000X1
10	15816835	15847943	10__15816835__15847943__ENSG00000148481	0.0813605041530122	-0.614081918288818	0.586523324078624	-0.0302674193657297	0.297695147248395	-1.40370343865758	-0.584782301424075	-0.656422145069732	-0.383765038572648	1.57842126450735	0.88022253969577	0.0430452631008937	0.461507518799329	-0.317368977890265	0.994854841373284	1.19570435783428	-0.345861515255255	-0.0111211596060876	-0.80454453406619	-0.160782170086679	0.20422722250066	-0.780560075390817	-0.308165823398776	0.581643744836938	-0.130333204857604	0.637625565894868	-0.190675376380808	-1.44922067878243	0.9781940473927	0.21031674052226	-0.277326399594738	-1.54234775022046	0.16375822338444	-0.0763897713586669	-0.577559572961445	0.00433762806064449	-0.755719251033096	0.277298279218873	0.639852018447502	-0.244999865192577
10	15821656	15847943	10__15821656__15847943__ENSG00000148481	-0.597488682946189	1.02798541278187	0.942164377171622	0.841807211341959	-1.05328747215107	-0.429975602121712	1.31569488971065	-0.678927060749608	-0.598219321415169	1.70801917216186	0.140465719804964	-1.25612633476864	0.769130511251042	-0.109279130053394	-0.467560930985507	1.01838657651235	0.882447848488888	-0.558168559034129	0.834925490686367	-0.496916518688884	-0.395247106699337	-0.740395521722122	-1.06961560956665	-1.0032863415693	-0.945988923540238	-0.612453948505243	-0.242499717944227	-0.254170843448231	-0.339403171288532	-0.427059353790666	1.43853713859225	0.521121452010765	-0.129647930400175	-0.643620184587577	1.16513389511313	0.331819659820113	-0.588756315425134	0.593452139383917	-0.30119529359537	-0.401968718421443
10	15833630	15843272	10__15833630__15843272__ENSG00000148481	0.896657451535121	-0.671689592229156	-0.883219860202825	0.647108474688101	-0.876460635091955	-1.11415682795822	-0.231775586738826	0.54032910677695	0.384339492220734	1.40721229518405	-0.157419900364489	-1.30512122285991	0.648048848640309	-0.425866352449682	0.798400057096995	-1.04257681078296	-1.26026185936094	-0.798916114675915	1.47998585995605	1.07082463642811	0.752164541836028	0.567602445386273	-1.57032059784187	1.14378271307908	-0.256569639314685	-0.68042566448482	-0.857939098386559	1.04663505559211	0.0281316725822386	0.401464464339354	-1.24458231891317	0.673272677337762	1.48916237535518	-0.0681881808509836	0.0838334436886488	0.0516277553682683	-1.18440696460147	-0.0647836110449606	-0.441351893958729	0.745952512786773
10	15833630	15847943	10__15833630__15847943__ENSG00000148481	-0.0882086388462241	-1.11719731539742	0.00502160673561025	1.85590880664707	-0.226993556142788	-0.767660615863396	0.319023666209146	-0.191789374691754	0.45147342404492	-0.0129091371809532	0.201940426895527	0.253587108684917	-0.87865383670003	-0.0994519912756181	0.90347771014947	-0.781310977721502	1.42790766843598	0.0247655233326539	-0.377389571370243	-0.569959800160168	2.48566102900759	-0.85062014729894	-1.60520270721102	-0.822299292566161	-1.12616247785829	0.578903013060508	-0.618841540782578	-0.367388232776057	0.283556702650703	0.0531953377342368	-0.364276468021984	0.42931282707899	0.263781761005406	1.1878958545866	1.60492151134489	-0.134022492395984	-1.04087488489078	-1.85834298913069	0.583623639186021	0.682424617903186
10	16484337	16486617	10__16484337__16486617__ENSG00000165983	-0.233136184148184	-1.54781590921906	0.469932151003225	-0.105171148975936	-0.299815912121609	-0.665239962040845	1.95564391705642	0.253587108684917	-0.794461777872473	-0.663078106960593	-0.272817830682851	-0.355637345413497	1.52332037205061	0.196109790285055	1.90135440574281	0.0986285950032322	-0.418871505023328	1.33802468553671	-0.83421590636255	-1.15327582673509	-0.595093372382743	1.10004514293433	-0.60827739509887	-0.856470850191762	0.227649144755609	-0.339403171288532	-0.109851398092273	-1.39658133895193	0.165264505803374	0.0791227877669035	-0.866334775053955	-0.22115064656218	-0.846193155900498	-0.846193155900498	0.747492341888173	0.297695147248395	1.29179512725333	0.0884469663182841	1.90554324596299	0.577439226326971
10	17157441	17168917	10__17157441__17168917__ENSG00000107614	0.858622196173027	-0.622954347458558	0.871278115030588	1.37475616316118	-0.21551081144308	-0.97199567061425	-0.489206629545509	-0.827074127864994	-0.309664305643506	1.65414936927479	0.227649144755609	0.175817323123477	-0.374969795301799	-1.2168000801004	0.196109790285055	-0.524211480596882	0.600634357255077	0.844327325782593	-1.11629421041459	-1.39658133895193	0.711972535507495	-0.859713089059931	0.700034776447064	-0.837904199948854	0.235989151577654	1.46616796192907	-0.88727846858515	0.615912175979126	-0.010340399121279	-0.568371989929488	-0.610486849525248	-0.191789374691754	-0.72500871830408	1.0586828334015	0.420675970850933	2.64130467485179	-0.721895646497956	-0.911340493566814	-0.433485088430967	0.70972066433937
10	17704431	17705741	10__17704431__17705741__ENSG00000136738	-0.863120767686296	1.32488853106159	1.05147945762975	-0.668571131304507	0.569302521197804	-0.506316734661339	-0.670947499665259	-0.761478110353362	-0.219965698914692	1.31111046710814	-0.526360549628184	-0.943116199252134	-0.478834961354901	0.769130511251042	0.314128584332802	-0.0929050616083705	0.771435596513322	-0.082112082564312	0.739270405082112	0.493118099524878	-0.665880480143961	-0.656943104928427	0.331043951043323	1.47204939091918	-1.17576407527638	0.407595932755998	0.0214361106685158	-0.10190417389727	-0.523361261619063	2.07095577594889	0.176462783257811	-0.0901004300480787	-1.49487498246292	-0.49112887406181	-1.07062027173328	-0.480050694432053	-0.0647836110449606	0.218566142696922	0.562901111409973	-0.869793735343248
10	21681332	21682257	10__21681332__21682257__ENSG00000078403	-0.404094584166667	0.270846634534795	-1.02602537647308	-0.312046215067402	-1.13740631571051	0.901819924485026	0.521121452010765	1.2512389795389	0.154818587039889	-1.66985969398491	0.13386738341604	1.41407393275465	-1.34533838731275	0.695858778385625	-0.236009111736435	-0.0318401494989118	0.495603738903726	0.726992568682782	1.74002508506401	-1.41189718436502	-1.38941240697156	0.408351047144746	-1.13865669910916	-1.50362151121114	-1.02517306265702	1.36697778116601	-0.930486967522795	2.98803963803083	2.37851828606734	-0.178389045297786	0.267884016733074	-1.11993823915181	0.681164912793406	-0.449791646667142	1.18188294073163	-0.344494121427449	0.708494724995168	1.09507749392086	0.510156275868996	-1.38433922893224
10	21713772	21727928	10__21713772__21727928__ENSG00000078403	0.260626496672769	0.984503617272386	0.0083237669324261	0.299867107545316	0.520385399774512	0.476306598946855	-1.20619960403946	-0.114051502408991	-1.0451705352611	-0.385815201011835	-0.237353471059775	0.749892510809771	1.54740114801551	1.10401303605841	-0.425866352449682	1.56071747401462	-1.25612633476864	1.06037738980191	-0.768462674957558	1.12494301352102	-0.299138771086909	1.45768467173175	-0.808637947481675	0.781647915318093	0.501067451471439	-1.02602537647308	-1.45904326420382	-0.667211593309184	1.47433383786066	-0.370992272131546	-0.945988923540238	-0.758582064082496	-0.447905591537504	0.179462349127657	-1.08070043285438	0.342313067864631	-0.474072126512096	-1.11415682795822	0.312437027960265	0.507510131950101
10	22591629	22609717	10__22591629__22609717__ENSG00000150867	-0.384961836082555	-0.361001065056006	-0.352462781588952	-1.38175995760137	-0.295488957056947	-0.345201507016129	0.335785692392404	-0.60827739509887	0.516208983433272	-0.277326399594738	-0.170581914495216	-0.446538876246651	-0.436078463201395	-0.228856400444648	0.303540802606299	-1.11208140341621	0.488612572128976	0.111174772696396	-0.611283939682638	-0.457098153376952	1.73120943668352	-0.816442854253837	0.569302521197804	-0.149162639308978	0.491223691052194	0.597895140774162	1.77292164782522	-0.729690672239016	1.35397765065155	1.02502953891133	-0.287944836924499	1.95564391705642	-0.010340399121279	-0.805323555289393	-1.65073934552465	0.412224832873745	-0.152303589850355	-0.426467310849331	-0.506316734661339	0.468335671680423
10	22607927	22609717	10__22607927__22609717__ENSG00000150867	0.0324921621539181	0.191869363637872	0.267884016733074	-0.382439194328408	0.73149604723328	-0.72573863212522	-0.940099147695499	1.01080343366014	-0.531849720741662	-0.544535682217342	-0.029485224148567	0.0220934647910248	-1.21419763164586	-0.955977031132744	-0.781310977721502	-0.198559608224272	-1.42314338908217	-1.30512122285991	0.423978775988782	0.125508896225822	-0.719115340588677	-0.598976162111084	0.500194214116901	-0.573971600791581	-0.872593449497619	-0.536115807724758	2.24820625269594	0.480014251213473	0.874738881526658	1.87871926733613	-0.443507667655258	0.726264000373833	0.502673223559723	-0.0277992041495224	0.399986188982434	1.95017881970809	0.97980886996024	-0.69696727436592	0.424705670594499	-0.236786154577997
10	26500819	26503274	10__26500819__26503274__ENSG00000077420	0.263781761005406	0.593452139383917	-0.131000486883831	-0.0407088142553922	-1.21307374797512	1.32287633517664	0.780225057276569	-1.53123399036353	0.32606624020333	0.0776982778853117	-0.315558720013214	0.19129053563223	-0.617587714917573	0.804550300714053	0.0915936861445019	0.14814462336866	-0.960432138097323	-0.202982730272989	-0.307043934390226	2.98803963803083	0.0867687415650187	0.61817706388694	-1.2737035727429	0.344643372937149	0.158011810623829	-0.580653628553923	-0.0582725997865394	-1.0582602900378	-0.0333559570090253	0.144983308217204	-0.751416001061731	-0.474711673369802	0.360128000565178	-1.07246511651963	0.274573822515211	-0.191789374691754	-0.209563594377206	1.52804280009603	-0.0528291415144859	-0.642946175866213
10	26500819	26513660	10__26500819__26513660__ENSG00000077420	0.0853847913876429	0.136165185171355	-0.157980772597811	0.520385399774512	-1.35465779787198	-0.0192515628287707	0.457132212498053	-1.22751681037989	1.27332865175505	-1.08854207722295	-0.402615084965089	-0.690805953677575	-0.687321687649646	0.123313276263079	0.308498448789388	-1.06732407967753	0.178769077202025	0.396427558138623	-0.401137302106897	-0.359226452302961	-0.299815912121609	0.678885302446974	0.530830530430997	-1.03809874677532	-0.826491429416795	0.359314422265175	0.964370277105309	0.371024845918178	0.780225057276569	1.08587028469292	-0.271985067087249	-1.32718130988189	-0.267984888795286	0.864790122435562	-0.788131088583539	2.73630975202769	1.55092206565681	-1.2888451749141	0.780225057276569	0.0569414054511994
10	26511747	26513660	10__26511747__26513660__ENSG00000077420	2.05571365820531	1.92257404058935	0.286702987211482	-1.44156489514983	1.3566228472231	1.26128315138699	0.344643372937149	0.509380138435966	0.0235025679470108	0.747492341888173	0.823858922479173	-1.28268727728356	0.523744108642581	-0.166788560691861	0.173572251118532	0.202595558696963	-0.135184590405633	0.552083618822429	-1.09577807394567	-0.8402053059187	0.28107313846222	-1.49858452111035	-0.222998315405258	-0.604352855043606	-0.0828353932898655	1.65708310746124	-1.7125575918765	0.413157494105736	0.380553104083165	0.254344644900541	0.136822365028181	-0.056988854075301	-0.947560119472353	-1.4562035908303	-0.69696727436592	-1.41189718436502	1.4919892069846	-0.260679860186306	-0.267984888795286	-0.290821111704406
10	27012882	27014711	10__27012882__27014711__ENSG00000107890	-0.0786314646334047	1.32035784886223	-0.368647123414293	-0.667773308740324	1.15413981742083	0.16776372605465	-0.749796263556758	0.405749903797975	1.962923077001	-1.41189718436502	-0.96282815728368	-0.350524741864299	-1.0755001060052	-0.284672374404005	0.0131609336201045	-1.01832401439471	0.328527366793069	-0.631315425978588	0.0657433381480386	1.21881354361172	0.170015906318961	-0.832578052455361	0.934770179124309	-0.257641029179166	1.07570130335658	-1.06512271959879	1.00931665515838	-0.72258143127259	2.2804806105397	-1.18674144003978	-0.238519246653776	-0.8183074101943	-1.20130110134275	-0.723489873338647	0.907105358227605	0.0331823403764696	-0.0340212259052046	0.208774002484758	0.0430452631008937	2.02701159362872
10	27114521	27121448	10__27114521__27121448__ENSG00000136758	2.73630975202769	0.5358992096108	-0.117226092179958	-0.140044495585991	-0.479534204405691	1.01838657651235	0.655505192763772	2.21127512459995	-0.85062014729894	-1.26845770126996	-0.510945412534393	-0.807688669108306	0.262030531846621	-0.358544450195397	-0.0961256824306302	0.73149604723328	-0.272817830682851	1.69467181868408	-0.466815148532415	-0.990043590604413	1.10221251424127	-0.353091336032804	1.91017923588113	-1.08562538256482	0.953322844476295	-0.79517684287818	-0.806815281614269	-0.369860326000531	1.18363330143538	-0.970457653637449	-0.719115340588677	-0.476242787133687	2.42983345719268	-1.02684608984905	0.162864381262746	0.841807211341959	-0.0916523330898073	-0.91915833844059	-0.501597711991551	0.0860869138645191
10	27142387	27145590	10__27142387__27145590__ENSG00000136758	0.205001448617031	-0.442809449250739	-0.109279130053394	-0.698613382655011	0.183089646775279	-0.529738049636972	-1.39163277349193	0.29550488471882	0.57027281464257	-0.333646397856435	-0.485354854027069	0.200412517257328	-1.37234322016637	0.417394840672209	0.0898527772607211	1.33559695124751	0.352038419839826	1.34119208591962	-0.246216181335307	-0.00554200293979671	-0.819085783073457	-0.766120412177123	0.49233118197775	0.484522844002785	0.494677117550791	0.422126678036417	1.95017881970809	-0.976087914401387	-0.312046215067402	0.139757758166	-1.50720684435659	-0.0251710527487068	-0.118870049677573	-0.87321055190508	0.656479597425462	-0.819783938732608	0.541229559299286	-0.134541438788814	0.272579199120982	0.464567961301552
10	27165064	27165539	10__27165064__27165539__ENSG00000120539	-0.391484887279326	0.862659926444475	-0.311553483169478	-0.851833265412118	0.846421285517924	-1.33100222986599	-0.959052059192294	1.74842493491676	-0.516669781413482	1.51461155428378	-0.353686237091214	-0.560932785341126	-0.564418859480985	-0.658407103286257	0.862659926444475	0.334236213163472	-0.0462681082823477	-0.361661094389282	0.508419492828514	-0.259351597788892	0.394130804883839	-0.550386867385689	-0.164181323403797	0.473541390724942	-0.950891333703535	0.0737441559959911	-1.20010386154424	0.54319160777583	1.11677792443679	-0.754325893866168	-0.43805193107695	0.00103944075781094	-1.39945129552503	0.0449667144967798	0.503673970029522	3.31459878827843	0.668447400803654	-0.699948521554387	-0.210272474323981	-0.173708272467118
10	27532507	27533994	10__27532507__27533994__ENSG00000099246	-1.16065896991605	-0.0887848847796127	0.13386738341604	-1.03894834154873	0.542239664165976	-1.08286029185449	0.616946692800473	-0.942454079676913	0.501875280187969	-0.624402884818716	0.682424617903186	0.415081250768728	-0.793131039734892	-0.977599446481737	-0.493458710740983	-1.0032863415693	-0.313305790402593	0.365551108622815	0.128086386351597	0.515024566055057	-1.03163513487086	-0.32485352992324	-0.396669100173292	2.45562491099418	-1.228518624794	-0.244437242813033	0.683544430994438	-0.544535682217342	1.36697778116601	-0.46404270674101	1.69467181868408	-0.164181323403797	0.803157544899788	-0.750660141842415	1.41687277968877	1.39421917899867	-0.13736757980054	-0.458398387132459	0.127249182055666	0.113596449376124
10	28583399	28596041	10__28583399__28596041__ENSG00000095787	-0.169084089642527	0.564368799297262	0.00292854749393518	1.25920992640589	-0.257196392791718	0.66150146962163	1.13690030371435	-0.459116961224663	-1.26026185936094	-0.454221938029824	-0.844491384201456	1.82170523834463	-0.765066808582646	0.424705670594499	1.00437343691569	-0.244437242813033	2.10066869274603	-1.05565308680307	-0.470811480432292	-0.378075208333334	-0.949402354272695	-0.900120852106694	-0.029485224148567	0.266338176660722	-0.940969277716987	1.9984170931873	-0.398811970624844	1.15413981742083	1.5953468605925	-1.35109581041643	-0.648429391858654	-1.04862187441544	-0.487661572965244	-1.07754417362472	-0.855640686766954	0.814784304603209	0.154818587039889	-0.274986339788298	0.35830908574818	1.07245565806235
10	31373018	31387266	10__31373018__31387266__ENSG00000148516	0.14254650437019	-1.10585754679582	-0.511573349718949	0.264678516066205	-0.587175165229834	-0.526360549628184	-0.112635465577146	-0.292910578343956	-1.64372918336291	1.38425539141748	-0.388582232322042	-0.177246479353837	-1.14196619367473	0.480014251213473	-0.00774796299599933	-0.709800555198972	0.675640859549533	-0.656943104928427	0.177416491758152	0.292143827483742	-0.828130917064495	1.42243886424129	-0.180276961174452	1.1878958545866	0.399287610645915	0.331043951043323	-0.322637994566643	-0.290821111704406	-0.363009625486825	-0.775660497221995	0.517014237070176	0.744673986464224	-0.713713348258888	-0.317368977890265	-0.311014377564173	-0.637768939539813	-1.39945129552503	0.920252266418691	2.31156165776022	2.05571365820531
10	31373018	31461237	10__31373018__31461237__ENSG00000148516	-0.0251710527487068	0.752164541836028	-0.186390849898035	-1.33100222986599	-0.0391829478660125	-0.776406394419322	0.737118348410804	0.170422969522528	-0.566513841782853	0.45259183537165	1.92805664534407	-0.701637755602998	0.88022253969577	-0.100789270123611	-0.318477866449475	0.0860869138645191	-0.813725183364085	-1.19616446573427	0.984503617272386	0.449729606321536	-0.0563849700316427	0.539579850746621	1.20609820899269	-0.663078106960593	0.522046677167699	0.298407934993136	1.34365490889159	1.61190449683533	0.0993866210358895	-1.20927137973191	-0.287442034230729	-1.61182808494233	-0.142991576860309	-1.7291777373436	0.720529863708951	-0.630446691653058	-0.0492754711787636	0.0157635907164631	-0.422752870180345	0.236991896469769
10	31908172	31910563	10__31908172__31910563__ENSG00000165322	0.32521066306022	-0.276136889048144	0.930180748911443	-0.4323288844973	-0.0166353146730358	-0.391941454959858	-1.02363532479634	1.33559695124751	0.846421285517924	-0.167347599163491	-1.03525110909267	-0.35003343709574	0.00292854749393518	-0.236009111736435	1.0620097169677	-1.69773576091946	-0.200632474413883	0.654131323944859	-0.346917695529182	0.567602445386273	1.39896093770166	0.501875280187969	-1.2349637206607	-0.405987848547018	-0.077130770717101	-0.0340212259052046	-1.40370343865758	-1.18440696460147	2.21127512459995	1.37988856320706	-0.684452432142419	-1.2658626831923	0.273709270941699	-1.89703168795468	0.584496906604864	0.190510670447651	1.33559695124751	0.190510670447651	0.677887625671225	1.09507749392086
10	32019858	32021287	10__32019858__32021287__ENSG00000170759	-0.718441189302959	-1.32041654168143	0.890643384435369	0.286702987211482	-0.211594632184836	0.375628907884362	-0.423966658254719	0.23305068555915	0.357365350835321	1.23274812078114	-0.990043590604413	1.34365490889159	0.273709270941699	-0.243270218803293	0.373702140398144	-0.0846709971666667	0.823858922479173	-1.10824155803135	-0.502794324546991	0.317486370861472	-0.986033855087628	-0.412947185700719	-0.385815201011835	-0.808637947481675	0.281778227309379	-0.299815912121609	1.69178193915693	-1.14647841114827	0.130159267643715	0.0083237669324261	-0.170581914495216	0.438291316667144	-0.289760622758116	-0.766120412177123	0.146693701643592	-0.208873294107721	0.633968706433297	0.51955693583254	-0.486064267055639	-0.521447522103484
10	32451592	32474023	10__32451592__32474023__ENSG00000216937	0.125508896225822	-1.26712102740137	-1.14751707857667	-0.00163943389940519	-1.23847649007656	0.227649144755609	-0.476851399646605	-0.398811970624844	1.50788118506791	-0.33723661693256	-0.19118487026388	0.0965732773349898	0.476306598946855	-0.248234790974592	0.0116940907260918	1.13857777373239	-0.284672374404005	-1.50362151121114	-1.16867314529864	-0.699398998382372	-0.139474240835901	1.04663505559211	-0.487145812242155	0.225341846139753	-0.643620184587577	0.297695147248395	0.905756906734067	0.278664545038427	0.406914103269969	0.600634357255077	-0.401968718421443	0.235989151577654	-0.287442034230729	-0.166788560691861	1.45492320365856	-0.990711594228169	-0.506316734661339	-0.648429391858654	0.438291316667144	1.2942229254695
10	32471064	32474023	10__32471064__32474023__ENSG00000216937	-0.218582219539333	1.29674016566474	0.245374375370078	0.598673635248091	-0.383765038572648	-0.75790818300673	0.251157369598884	-0.208237436415865	-0.848497892615289	0.439881582161097	0.803157544899788	0.675640859549533	0.304341296103964	1.49435884106874	-1.06173345078639	-0.224218730504133	-0.749796263556758	0.138106997702385	-0.162834564212447	-1.11993823915181	0.770260354265057	-0.379227263708597	0.872410946612625	-0.322637994566643	0.0137347484964339	-0.506316734661339	2.19369115242791	-0.715614383228577	0.159290543089419	0.0405033595612805	-1.36080795707433	0.695858778385625	-0.26003016931809	0.364623668526797	-1.03080123755592	-0.85336227138981	0.439221956360073	0.0923578964511948	-0.742284818072123	0.380553104083165
